"","constructorResultsId","raceId","constructorId","points","status","year","round","circuitId","date","time","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","circuitRef","name_races","location","country","lat","lng","alt","constructorRef","name_constructor","nationality","constructorStandingsId","point_constructor","position","positionText","wins"
"9958",14455,868,1,5,"\N",2012,9,9,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,"153","mclaren","McLaren","British",24884,142,4,"4",2
"9959",14456,868,3,2,"\N",2012,9,9,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,"153","williams","Williams","British",24892,47,7,"7",1
"9960",14457,868,15,0,"\N",2012,9,9,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,"153","sauber","Sauber","Swiss",24887,60,6,"6",0
"9961",14458,868,10,0,"\N",2012,9,9,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,"153","force_india","Force India","Indian",24890,44,8,"8",0
"9962",14459,868,5,0,"\N",2012,9,9,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,"153","toro_rosso","Toro Rosso","Italian",24889,6,9,"9",0
"9963",14460,868,207,0,"\N",2012,9,9,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,"153","caterham","Caterham","Malaysian",24894,0,10,"10",0
"9964",14461,868,206,0,"\N",2012,9,9,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,"153","marussia","Marussia","Russian",24893,0,11,"11",0
"9965",14462,868,164,0,"\N",2012,9,9,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,"153","hrt","HRT","Spanish",24895,0,12,"12",0
"9966",14463,869,6,25,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","ferrari","Ferrari","Italian",24969,177,2,"2",3
"9967",14464,869,9,14,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","red_bull","Red Bull","Austrian",24968,230,1,"1",3
"9968",14465,869,1,18,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","mclaren","McLaren","British",24967,160,3,"3",2
"9969",14466,869,208,15,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","lotus_f1","Lotus F1","British",24971,159,4,"4",0
"9970",14467,869,15,20,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","sauber","Sauber","Swiss",24970,80,6,"6",0
"9971",14468,869,131,7,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","mercedes","Mercedes","German",24974,105,5,"5",1
"9972",14469,869,10,2,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","force_india","Force India","Indian",24973,46,8,"8",0
"9973",14470,869,5,0,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","toro_rosso","Toro Rosso","Italian",24972,6,9,"9",0
"9974",14471,869,3,0,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","williams","Williams","British",24975,47,7,"7",1
"9975",14472,869,207,0,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","caterham","Caterham","Malaysian",24977,0,10,"10",0
"9976",14473,869,206,0,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","marussia","Marussia","Russian",24976,0,11,"11",0
"9977",14474,869,164,0,"\N",2012,10,10,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,"103","hrt","HRT","Spanish",24978,0,12,"12",0
"9978",14475,870,1,33,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","mclaren","McLaren","British",24979,193,2,"2",3
"9979",14476,870,208,33,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","lotus_f1","Lotus F1","British",24983,192,3,"3",0
"9980",14477,870,9,16,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","red_bull","Red Bull","Austrian",24980,246,1,"1",3
"9981",14478,870,6,12,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","ferrari","Ferrari","Italian",24981,189,4,"4",3
"9982",14479,870,3,6,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","williams","Williams","British",24987,53,7,"7",1
"9983",14480,870,131,1,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","mercedes","Mercedes","German",24986,106,5,"5",1
"9984",14481,870,10,0,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","force_india","Force India","Indian",24985,46,8,"8",0
"9985",14482,870,15,0,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","sauber","Sauber","Swiss",24982,80,6,"6",0
"9986",14483,870,5,0,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","toro_rosso","Toro Rosso","Italian",24984,6,9,"9",0
"9987",14484,870,207,0,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","caterham","Caterham","Malaysian",24989,0,10,"10",0
"9988",14485,870,206,0,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","marussia","Marussia","Russian",24988,0,11,"11",0
"9989",14486,870,164,0,"\N",2012,11,11,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,"264","hrt","HRT","Spanish",24990,0,12,"12",0
"9990",14487,871,1,25,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","mclaren","McLaren","British",24991,218,2,"2",4
"9991",14488,871,9,26,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","red_bull","Red Bull","Austrian",24992,272,1,"1",3
"9992",14489,871,208,15,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","lotus_f1","Lotus F1","British",24995,207,3,"3",0
"9993",14490,871,10,13,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","force_india","Force India","Indian",24997,59,7,"7",0
"9994",14491,871,6,10,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","ferrari","Ferrari","Italian",24993,199,4,"4",3
"9995",14492,871,131,6,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","mercedes","Mercedes","German",24998,112,5,"5",1
"9996",14493,871,5,6,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","toro_rosso","Toro Rosso","Italian",24996,12,9,"9",0
"9997",14494,871,3,0,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","williams","Williams","British",24999,53,8,"8",1
"9998",14495,871,15,0,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","sauber","Sauber","Swiss",24994,80,6,"6",0
"9999",14496,871,207,0,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","caterham","Caterham","Malaysian",25001,0,10,"10",0
"10000",14497,871,206,0,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","marussia","Marussia","Russian",25000,0,11,"11",0
"10001",14498,871,164,0,"\N",2012,12,13,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,"401","hrt","HRT","Spanish",25002,0,12,"12",0
"10002",14499,872,1,25,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","mclaren","McLaren","British",25003,243,2,"2",5
"10003",14500,872,15,20,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","sauber","Sauber","Swiss",25006,100,6,"6",0
"10004",14501,872,6,27,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","ferrari","Ferrari","Italian",25005,226,3,"3",3
"10005",14502,872,208,10,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","lotus_f1","Lotus F1","British",25007,217,4,"4",0
"10006",14503,872,131,14,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","mercedes","Mercedes","German",25010,126,5,"5",1
"10007",14504,872,10,4,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","force_india","Force India","Indian",25009,63,7,"7",0
"10008",14505,872,3,1,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","williams","Williams","British",25011,54,8,"8",1
"10009",14506,872,5,0,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","toro_rosso","Toro Rosso","Italian",25008,12,9,"9",0
"10010",14507,872,207,0,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","caterham","Caterham","Malaysian",25013,0,10,"10",0
"10011",14508,872,206,0,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","marussia","Marussia","Russian",25012,0,11,"11",0
"10012",14509,872,164,0,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","hrt","HRT","Spanish",25014,0,12,"12",0
"10013",14510,872,9,0,"\N",2012,13,14,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","red_bull","Red Bull","Austrian",25004,272,1,"1",3
"10014",14511,873,9,25,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","red_bull","Red Bull","Austrian",25040,297,1,"1",4
"10015",14512,873,1,18,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","mclaren","McLaren","British",25039,261,2,"2",5
"10016",14513,873,6,19,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","ferrari","Ferrari","Italian",25041,245,3,"3",3
"10017",14514,873,10,12,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","force_india","Force India","Indian",25045,75,7,"7",0
"10018",14515,873,131,10,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","mercedes","Mercedes","German",25046,136,5,"5",1
"10019",14516,873,208,14,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","lotus_f1","Lotus F1","British",25043,231,4,"4",0
"10020",14517,873,5,2,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","toro_rosso","Toro Rosso","Italian",25044,14,9,"9",0
"10021",14518,873,15,1,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","sauber","Sauber","Swiss",25042,101,6,"6",0
"10022",14519,873,206,0,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","marussia","Marussia","Russian",25048,0,10,"10",0
"10023",14520,873,207,0,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","caterham","Caterham","Malaysian",25049,0,11,"11",0
"10024",14524,874,9,27,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","red_bull","Red Bull","Austrian",25052,324,1,"1",5
"10025",14522,873,3,0,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","williams","Williams","British",25047,54,8,"8",1
"10026",14523,873,164,0,"\N",2012,14,15,NA,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,"18","hrt","HRT","Spanish",25050,0,12,"12",0
"10027",14525,874,6,18,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","ferrari","Ferrari","Italian",25053,263,3,"3",3
"10028",14526,874,15,15,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","sauber","Sauber","Swiss",25054,116,6,"6",0
"10029",14527,874,1,22,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","mclaren","McLaren","British",25051,283,2,"2",5
"10030",14528,874,208,8,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","lotus_f1","Lotus F1","British",25055,239,4,"4",0
"10031",14529,874,10,6,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","force_india","Force India","Indian",25057,81,7,"7",0
"10032",14530,874,3,4,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","williams","Williams","British",25059,58,8,"8",1
"10033",14531,874,5,1,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","toro_rosso","Toro Rosso","Italian",25056,15,9,"9",0
"10034",14532,874,131,0,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","mercedes","Mercedes","German",25058,136,5,"5",1
"10035",14533,874,207,0,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","caterham","Caterham","Malaysian",25061,0,11,"11",0
"10036",14534,874,206,0,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","marussia","Marussia","Russian",25060,0,10,"10",0
"10037",14535,874,164,0,"\N",2012,15,22,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","hrt","HRT","Spanish",25062,0,12,"12",0
"10038",14536,875,9,43,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","red_bull","Red Bull","Austrian",25064,367,1,"1",6
"10039",14537,875,6,27,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","ferrari","Ferrari","Italian",25065,290,2,"2",3
"10040",14538,875,208,16,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","lotus_f1","Lotus F1","British",25067,255,4,"4",0
"10041",14539,875,10,8,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","force_india","Force India","Indian",25069,89,7,"7",0
"10042",14540,875,5,6,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","toro_rosso","Toro Rosso","Italian",25068,21,9,"9",0
"10043",14541,875,1,1,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","mclaren","McLaren","British",25063,284,3,"3",5
"10044",14542,875,15,0,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","sauber","Sauber","Swiss",25066,116,6,"6",0
"10045",14543,875,131,0,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","mercedes","Mercedes","German",25070,136,5,"5",1
"10046",14544,875,3,0,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","williams","Williams","British",25071,58,8,"8",1
"10047",14545,875,207,0,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","caterham","Caterham","Malaysian",25073,0,11,"11",0
"10048",14546,875,206,0,"\N",2012,16,35,NA,"06:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,"0","marussia","Marussia","Russian",25072,0,10,"10",0
